Date and Time: 2026-01-27 09:33:31
Approximate Polling Time: 100 ms
Comments: No comments provided
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0.0,0.0,0.012,23.78329,23.85452,23.74927,23.86282,23.93539,23.69092,23.82535,23.75342
0.20053482055664062,0.0,0.013,23.78409,23.85416,23.74823,23.86356,23.93597,23.69107,23.82559,23.75385
0.2735328674316406,0.0,0.014,23.78116,23.85461,23.75064,23.86487,23.93524,23.6893,23.82596,23.75537
0.34853696823120117,0.0,0.013,23.78198,23.85516,23.75031,23.86554,23.93533,23.68961,23.82581,23.75574
0.4255368709564209,0.0,0.014,23.78339,23.85422,23.74799,23.86526,23.93686,23.6908,23.8259,23.75403
0.5005378723144531,0.0,0.014,23.78357,23.85425,23.74841,23.8652,23.93689,23.69098,23.82578,23.75342
0.5775389671325684,0.0,0.014,23.7836,23.85571,23.75031,23.86526,23.93536,23.69025,23.8269,23.75549
0.6525359153747559,0.0,0.014,23.78412,23.8559,23.75055,23.8653,23.93539,23.69119,23.82669,23.75589
0.7286100387573242,0.0,0.014,23.78336,23.85364,23.74997,23.86661,23.93698,23.69116,23.82547,23.75452
0.8035578727722168,0.0,0.014,23.78317,23.85364,23.75037,23.86649,23.93686,23.69147,23.8252,23.75446
0.8885548114776611,0.0,0.014,23.78461,23.85571,23.75037,23.86453,23.93588,23.69232,23.82675,23.75641
0.9565589427947998,0.0,0.013,23.78528,23.8558,23.75027,23.86478,23.93625,23.69199,23.82709,23.75586
1.0325570106506348,0.0,0.014,23.78375,23.85434,23.75143,23.86652,23.93726,23.69156,23.8252,23.75626
1.1075608730316162,0.0,0.013,23.78339,23.85477,23.75168,23.86716,23.93686,23.69083,23.82568,23.75674
1.1845619678497314,0.0,0.014,23.78455,23.85583,23.75092,23.86453,23.93738,23.69269,23.82733,23.75626
1.2595629692077637,0.0,0.013,23.78485,23.85565,23.75,23.86545,23.93729,23.69281,23.82709,23.75638
1.3355598449707031,0.0,0.014,23.78302,23.85587,23.75217,23.86661,23.93707,23.6915,23.82697,23.75677
1.4115638732910156,0.0,0.013,23.78333,23.85657,23.75208,23.86655,23.93732,23.69104,23.82709,23.7576
1.487565040588379,0.0,0.014,23.78549,23.85535,23.75043,23.86639,23.93805,23.69305,23.82721,23.75537
1.5625669956207275,0.0,0.013,23.78574,23.85565,23.74988,23.86664,23.93829,23.69263,23.82721,23.75583
1.6395668983459473,0.0,0.014,23.78421,23.85748,23.75223,23.86658,23.93719,23.6918,23.82834,23.75696
1.713817834854126,0.0,0.014,23.78549,23.85727,23.75229,23.86697,23.93713,23.69257,23.82822,23.75732
1.791090965270996,0.0,0.014,23.78506,23.85559,23.75098,23.86804,23.93845,23.69275,23.82751,23.75571
1.8655729293823242,0.0,0.014,23.78503,23.85513,23.75125,23.86832,23.93857,23.69305,23.82724,23.75571
1.9431118965148926,0.0,0.013,23.78638,23.85757,23.75226,23.86636,23.93756,23.69336,23.82852,23.7579
2.017887830734253,0.0,0.014,23.78641,23.85736,23.75226,23.86618,23.93756,23.6936,23.82883,23.75711
2.0959420204162598,0.0,0.014,23.78467,23.85608,23.75287,23.8685,23.93851,23.6933,23.8273,23.75714
2.16983699798584,0.0,0.014,23.78448,23.85583,23.75333,23.86865,23.93875,23.69318,23.82709,23.75809
2.246074914932251,0.0,0.013,23.78635,23.85797,23.75214,23.86627,23.93857,23.69449,23.82898,23.75751
2.3210158348083496,0.0,0.013,23.78638,23.8576,23.7522,23.86652,23.93881,23.69461,23.8291,23.75745
2.3975789546966553,0.0,0.014,23.78525,23.85727,23.7536,23.86859,23.93854,23.69296,23.82846,23.75894
2.4728548526763916,0.0,0.013,23.78479,23.85757,23.75406,23.86835,23.93872,23.69308,23.8284,23.75891
2.551862955093384,0.0,0.015,23.78714,23.85739,23.75174,23.86771,23.93951,23.69443,23.82901,23.75677
2.6248748302459717,0.0,0.014,23.78662,23.8576,23.75137,23.86801,23.93982,23.69427,23.8291,23.7572
2.7019758224487305,0.0,0.015,23.78586,23.85873,23.75305,23.86871,23.93854,23.69345,23.82983,23.75858
2.775880813598633,0.0,0.014,23.78583,23.85907,23.75388,23.86829,23.93875,23.6937,23.83002,23.75916
2.8543589115142822,0.0,0.014,23.78674,23.85715,23.75275,23.86954,23.94028,23.69489,23.82922,23.75751
2.928074836730957,0.0,0.014,23.78674,23.85715,23.75266,23.86942,23.94006,23.69516,23.82895,23.75726
3.0044949054718018,0.0,0.013,23.7883,23.8587,23.75378,23.86899,23.93896,23.69501,23.83014,23.759
3.078913927078247,0.0,0.014,23.78854,23.85895,23.75366,23.86841,23.93918,23.69495,23.83057,23.75873
