Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
38.37524199485779,26.837172831823214,26.69839,26.67493471598376,26.45847,26.34054827801746,26.17413,26.262212049572785,26.18604,26.199219942579347,26.20752,25.874071843132878,25.92279,25.951431312334268,26.05325,25.850853058433536,25.97095
38.4519898891449,26.827627895496065,26.70932,26.673665800659247,26.47018,26.345159143654655,26.18408,26.266950774705727,26.19492,26.203084403840606,26.21075,25.876830953597988,25.92218,25.953277408702764,26.05298,25.852493100383487,25.9726
38.52773594856262,26.818207554770236,26.71722,26.672413449223946,26.47922,26.3488727404023,26.19165,26.2716276425054,26.19885,26.206773913514994,26.21234,25.87955404779062,25.92416,25.955382948707143,26.05441,25.85411173391269,25.97321
38.60448098182678,26.808662974261082,26.72958,26.671144581202302,26.49161,26.35181639005967,26.19934,26.276366190987222,26.20392,26.210495615853947,26.21671,25.88231305540107,25.92639,25.95751625754086,26.05524,25.855751714724835,25.97318
38.67923593521118,26.799365894819086,26.73672,26.669908616270444,26.49957,26.354683707768157,26.20547,26.28098186389532,26.20834,26.2141208105151,26.21964,25.885000519026196,25.92892,25.959594247420284,26.05606,25.857349169100043,25.97269
38.75697588920593,26.7896975786021,26.74506,26.668623298674863,26.51233,26.35766551882755,26.21713,26.285781842803544,26.21478,26.217890760911978,26.22177,25.88783545254896,25.92896,25.961755212417444,26.05756,25.859010410583252,25.97552
38.83173108100891,26.780400469508606,26.7507,26.667387329801098,26.5199,26.360532845680872,26.22299,26.288985562219313,26.21872,26.22151596713509,26.22409,25.890676901457837,25.93079,25.963833208924274,26.05844,25.86060787005328,25.97595
38.907480001449585,26.77034650548275,26.75772,26.666134931062924,26.52878,26.363182441653212,26.23065,26.29213325674153,26.2262,26.225189363606322,26.22934,25.893556122046313,25.93323,25.96593882845752,26.0585,25.86222656472028,25.97473
38.98322796821594,26.759481857918477,26.76218,26.661954683879607,26.53561,26.363835310957505,26.23715,26.29528091163446,26.23032,26.228691918728604,26.23184,25.89643530638558,25.93472,25.968044421481142,26.05936,25.863845239008015,25.97604
39.05898690223694,26.748615637303974,26.76831,26.65753938605501,26.54831,26.364488274788215,26.24597,26.298429022264152,26.2352,26.231954163734347,26.23474,25.89931490759079,25.9371,25.970150319365423,26.06216,25.865464147657327,25.97775
