Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
232.8956089019775,26.126059749788876,26.22198,26.100726918191118,26.23215,26.043540031627742,25.98868,25.96881046712258,25.98392,25.89223860014659,25.94608,25.826311273481604,25.61108,25.778529689664367,25.6976,25.75225871329715,25.60483
232.9723620414734,26.121611470403856,26.20392,26.097265925355668,26.22388,26.041579727977016,25.98761,25.9684996929898,25.98709,25.893234731386325,25.95068,25.82808854208851,25.61526,25.780655075539286,25.70016,25.75448974643718,25.60532
233.055419921875,26.11676905959031,26.19046,26.09358260522527,26.21851,26.039473404873252,25.98782,25.96812104573279,25.98846,25.894250179289592,25.95279,25.829961056351824,25.6167,25.78292695058366,25.70126,25.756892338114003,25.60831
233.1234998703003,26.112751964250773,26.17102,26.090602180443657,26.21091,26.037759797069565,25.98819,25.96778185819523,25.99057,25.89503678123406,25.95477,25.8314572586099,25.62027,25.784766657813805,25.70526,25.75885127751165,25.61136
233.1983859539032,26.10825693881356,26.15701,26.087354379228564,26.20584,26.035889563194388,25.9863,25.96738290276979,25.99149,25.89585725488487,25.95767,25.833063555853105,25.6217,25.786766177470977,25.70746,25.760993888550924,25.61429
233.27537298202515,26.103612282729426,26.13678,26.08406752710803,26.19498,26.033984815930392,25.98505,25.96694309923768,25.99487,25.896651169504647,25.96201,25.834671858759343,25.62546,25.78879558387238,25.7085,25.763183239584176,25.61526
233.3505129814148,26.09889989693675,26.1235,26.08084123177319,26.18857,26.03213173111726,25.98462,25.966493223104436,25.99567,25.89738590449382,25.96353,25.836202545728725,25.62762,25.790749643960353,25.71094,25.765304105391184,25.61685
233.4330859184265,26.093530798111374,26.10501,26.077269361293904,26.18054,26.030097721801482,25.98175,25.965975028400262,25.99503,25.89814899120343,25.96637,25.837841187852707,25.63135,25.79286658475384,25.71454,25.767615793082577,25.61942
233.50139784812927,26.088949195814294,26.09277,26.074289478781647,26.17419,26.02841355724354,25.97974,25.96552719922301,25.99515,25.898746233343658,25.96741,25.839163180916145,25.63272,25.79459380764538,25.71658,25.769512618306113,25.6207
233.57841801643372,26.083643812906725,26.06931,26.070898318354566,26.16263,26.026509481184185,25.97919,25.965001198527318,25.99817,25.8993837590736,25.97018,25.840617991967804,25.63541,25.79651500101259,25.71899,25.771633635440757,25.62326
233.6553430557251,26.078209619395977,26.05753,26.067473611870493,26.15558,26.024598471206307,25.97659,25.964453224944222,25.99844,25.8999837341129,25.97278,25.84203408527397,25.63727,25.798406055839457,25.72,25.77373272818064,25.62595
233.74668502807617,26.071599141788248,26.03888,26.06335163586631,26.14496,26.02231186412521,25.97186,25.96377273678672,25.99826,25.900650109325987,25.97565,25.84366888192568,25.64075,25.80061543697533,25.72339,25.776199203522022,25.62778
233.805832862854,26.067236754763762,26.0257,26.060646916341014,26.13824,26.020818190006246,25.96884,25.963314580255084,25.99799,25.901055846795103,25.97717,25.84470109819165,25.64273,25.802025180280175,25.7247,25.777780765271864,25.62955
233.88282203674316,26.061473446041443,26.0061,26.05708038934452,26.12759,26.018855248533455,25.96652,25.96269731851833,25.99811,25.901554684075958,25.97797,25.846014378770054,25.64462,25.80383548698425,25.72815,25.779820425931113,25.63428
233.95744705200195,26.055806594396504,25.99319,26.05356969157237,26.1199,26.016928969851758,25.96466,25.962076155126386,25.99753,25.90200764483173,25.97852,25.84725540504872,25.64679,25.80556353950031,25.72983,25.781776372999072,25.63544
234.03652691841123,26.049728226169886,25.97421,26.049786938401464,26.1076,26.014858318686397,25.95944,25.96139301766171,25.99792,25.902456058750722,25.9819,25.848537128206928,25.64972,25.807366068356238,25.73169,25.7838257191316,25.63593
234.12770104408264,26.04266013819891,25.96085,26.04535919555978,26.09946,26.012439179046044,25.95663,25.960576816112326,25.9982,25.9029347169507,25.9826,25.849973125546683,25.64978,25.809407530084616,25.73315,25.7861579261285,25.63812
234.1864230632782,26.0380999753032,25.94492,26.042469387856443,26.09003,26.010858943842624,25.95169,25.96003313419575,25.99551,25.903221399697188,25.9841,25.850874863206904,25.65393,25.81070166135638,25.73776,25.787642395166714,25.64197
234.2598340511322,26.032411578328862,25.93323,26.03879540064351,26.08215,26.008841856530946,25.94855,25.95932671118518,25.99435,25.903555199120497,25.98529,25.851977437243768,25.65579,25.81229692033915,25.73938,25.78947826023478,25.64392
234.33681797981265,26.026510088313806,25.91583,26.034888100498065,26.06989,26.00668156652978,25.94278,25.95855446471424,25.99466,25.90387592578742,25.98682,25.853104303216654,25.65808,25.81394287983361,25.74115,25.79137951330383,25.64569
234.4145748615265,26.020671037892257,25.90482,26.03090611574041,26.06259,26.004457985400354,25.93951,25.957742331699617,25.99457,25.90416944703221,25.98605,25.854212124627455,25.65823,25.815577394694156,25.74332,25.793274759322255,25.64917
234.50052285194397,26.014427570282855,25.88928,26.026489331827356,26.05081,26.001957929323876,25.93347,25.95680773994117,25.99124,25.904458363024148,25.98788,25.85540134840286,25.66171,25.81735141896397,25.74561,25.795340071138487,25.65005
234.56507205963135,26.0099287959983,25.87854,26.023178738703976,26.04321,26.000055356137842,25.93018,25.956080793211566,25.98953,25.904650853534335,25.98892,25.85627024818077,25.66318,25.818661220476365,25.74756,25.796870593582444,25.65225
234.6417679786682,26.004845284426324,25.86249,26.01927143738511,26.03268,25.997771580290156,25.92621,25.95518961044711,25.98822,25.90485229233173,25.98877,25.85727577320895,25.66422,25.820192389470098,25.75018,25.79866600291909,25.65659
234.7169458866119,26.00018824355658,25.85251,26.015488228035654,26.02545,25.9955132511049,25.9223,25.954287632544947,25.98697,25.905021037108114,25.98898,25.85823321104326,25.66544,25.82166681454082,25.75174,25.800401332494804,25.65845
234.80477595329285,25.995225338216034,25.83902,26.01115343028888,26.01312,25.99285657722465,25.91504,25.953198878214202,25.98465,25.905182238108377,25.9906,25.85931664441865,25.66803,25.82335626205091,25.75375,25.802397694452846,25.65918
234.86788702011108,25.992020668991323,25.83011,26.00811187495137,26.00574,25.990939517312444,25.91156,25.95239369708667,25.98322,25.90527418930984,25.99005,25.860071904341563,25.66867,25.82454821545658,25.75494,25.80381140938756,25.6608
234.94476699829104,25.98857473410147,25.8186,26.004508424594878,25.9971,25.988599721430305,25.90521,25.9513875215568,25.97888,25.90535925926899,25.98941,25.860965817007816,25.67093,25.825975369921494,25.75851,25.805509895394625,25.66348
235.02009797096252,25.98569551602145,25.81113,26.00109927997087,25.98965,25.98631195340672,25.90158,25.95038006909006,25.97723,25.905416565940513,25.99008,25.861814999249567,25.6723,25.827347604698264,25.7601,25.80714890025638,25.66553
235.09851002693176,25.98331554377455,25.79953,25.997715493943094,25.97815,25.983944361641164,25.89493,25.949308263020683,25.97617,25.90544735896829,25.9903,25.862670161459828,25.6738,25.82874827997482,25.76144,25.808828283875417,25.668
235.1722719669342,25.981773661839757,25.79276,25.9947286312051,25.97223,25.981735951209593,25.89099,25.948274629682665,25.97412,25.90544597369621,25.98981,25.863446299888277,25.67398,25.830039615294332,25.76306,25.810383013128007,25.6702
235.25552701950073,25.98088495798492,25.785,25.99162038167439,25.96265,25.97928389660947,25.88388,25.94708611464017,25.96945,25.90541158968688,25.98965,25.86429001918988,25.67661,25.831466649789743,25.76605,25.81210859675716,25.67249
235.32728099823,25.98087662613834,25.77899,25.989193792275568,25.95642,25.977220569633367,25.87973,25.94604956881085,25.96738,25.90535612109309,25.98886,25.864990243970365,25.6774,25.832670691064177,25.76721,25.81357088391307,25.6738
235.4003689289093,25.981620545404134,25.77109,25.986989242043194,25.94754,25.975181148489423,25.87512,25.944988179662378,25.9649,25.9052770162166,25.98798,25.865678364190234,25.67758,25.83387258698008,25.76913,25.815036597109536,25.67657
235.475399017334,25.98320580996174,25.76709,25.98503392378484,25.94199,25.973167754748907,25.87106,25.943898860928265,25.9628,25.905174086003633,25.98795,25.866358922525574,25.6788,25.83508075385899,25.77069,25.816516275602005,25.67819
235.55343794822693,25.985772788898927,25.76135,25.983361301614902,25.93286,25.9711762717153,25.8638,25.942772925865786,25.95929,25.905045897746557,25.98792,25.86703957149019,25.68042,25.83630987446768,25.77219,25.818028393035444,25.67981
235.6426138877869,25.98989910687591,25.75809,25.98194120079757,25.92755,25.969050685309405,25.85922,25.941504184979877,25.9574,25.904876005783347,25.98709,25.86778417847787,25.68015,25.837680204216216,25.77353,25.81972266713867,25.6817
235.7036678791046,25.993485163937684,25.75485,25.981294529990784,25.92178,25.967700468315563,25.85419,25.940651790999507,25.95294,25.904747010387318,25.98526,25.868274013680928,25.68152,25.83859743096343,25.77591,25.820861919196485,25.68399
235.778028011322,25.998717546123586,25.7518,25.98088969351773,25.91696,25.966185069356175,25.85065,25.939637129060205,25.95038,25.904577839645217,25.98489,25.868849180834836,25.68246,25.839691620557122,25.77728,25.82222666809286,25.68561
235.85542702674863,26.005204963662596,25.74854,25.98094280482235,25.90903,25.964773516400694,25.84497,25.938614683729593,25.94864,25.904389738520756,25.98401,25.869423401326767,25.68219,25.84080385482917,25.77856,25.823620560835668,25.68869
235.93062591552737,26.012539932009656,25.74783,25.981479039187068,25.90482,25.96357832391903,25.841,25.93766159925314,25.94617,25.904198399664786,25.98361,25.869958570727494,25.68338,25.841858775826363,25.77945,25.824948895944335,25.68933
236.01384592056272,26.021854644340184,25.74866,25.9826710296315,25.89993,25.962485411678102,25.83481,25.9366651477939,25.94128,25.903980624416846,25.98233,25.8705254653808,25.68475,25.842996651734733,25.78195,25.8263889698868,25.69144
236.0820419788361,26.030422551425975,25.74887,25.984135493896538,25.89615,25.96178591672499,25.83118,25.935902976455036,25.93872,25.903801073584628,25.98096,25.870971353017325,25.685,25.84390623784834,25.78271,25.82754563587928,25.69165
236.1582899093628,26.040984113454723,25.74908,25.98630481218116,25.89163,25.961227579566305,25.82791,25.93511824915474,25.93655,25.90360372256199,25.97922,25.871451768232482,25.68469,25.844899400519356,25.78415,25.828814033168793,25.69418
236.2338440418243,26.05245715450413,25.75073,25.98902022804252,25.88901,25.960921997499383,25.82449,25.93442036901283,25.93414,25.90341629913971,25.97894,25.871910744030295,25.68484,25.845859297008666,25.78525,25.830045178252174,25.69656
236.31093287467957,26.06518086648049,25.75528,25.99238401106593,25.88449,25.960879972635347,25.81781,25.93380021221226,25.93033,25.90323831324046,25.97818,25.872363452844446,25.6861,25.84681444610916,25.78671,25.831275115575025,25.69751
236.3940839767456,26.080038648647974,25.75821,25.99669882049755,25.88214,25.961158369204934,25.81503,25.93324715374296,25.92828,25.903067045235186,25.97684,25.872836350831967,25.68625,25.847817969479255,25.78726,25.832572280706316,25.69843
236.46155500411987,26.092941047996117,25.76382,26.00073172647688,25.88065,25.961643389513487,25.8121,25.932895121181385,25.92474,25.90294810315491,25.97467,25.873210063901748,25.68649,25.84861246434572,25.78888,25.833602530532705,25.7012
236.53718996047976,26.108261866397523,25.7684,26.005820545044607,25.87967,25.962473434960103,25.80951,25.932612216414174,25.922,25.902841049116272,25.97336,25.873620584236708,25.68683,25.849482876942275,25.79077,25.834734006792328,25.70126
236.61413192749023,26.124757911895966,25.77579,26.011634914687345,25.87695,25.96364981722145,25.80487,25.932458249015504,25.92026,25.902766235651175,25.97287,25.874030907351216,25.68631,25.85034675606601,25.79031,25.83585954141971,25.70337
236.69680786132812,26.143429672763286,25.7822,26.018584797067913,25.87595,25.965294610640278,25.80243,25.932453350633654,25.91873,25.90273104484628,25.97202,25.874467164711575,25.68646,25.85125229387526,25.79129,25.837040952264964,25.70505
236.76526308059692,26.15957312159776,25.79385,26.02487871968215,25.87729,25.966960717953786,25.79889,25.932582838472385,25.91354,25.902742567434768,25.97061,25.874827441850897,25.68735,25.85198542634867,25.79349,25.83799769946973,25.7066
236.84035992622375,26.17793430429907,25.80142,26.032333984468575,25.87732,25.969111408856577,25.79617,25.932871983312968,25.91187,25.902802978315947,25.96936,25.87522448263224,25.68729,25.852773544600254,25.79373,25.839025431209986,25.70792
236.91721391677856,26.1973669120073,25.81229,26.040548190351455,25.87796,25.97166850680158,25.79529,25.933335617046893,25.9111,25.90292225230964,25.96771,25.875635717891214,25.68683,25.853563885399108,25.79446,25.840054094752105,25.70947
236.99444484710693,26.217481108543573,25.8215,26.049385526059382,25.87936,25.97460763236235,25.79349,25.933981317624617,25.90927,25.903106694422224,25.96625,25.876057087915513,25.68561,25.85434292164973,25.79477,25.841064824607752,25.70786
237.08368396759033,26.241352608706578,25.83701,26.060294398867306,25.88226,25.97846527563535,25.78995,25.93495994664728,25.90546,25.903407505030803,25.9649,25.876558375443246,25.68695,25.855226286441013,25.79584,25.842205138376475,25.70898
237.14484405517575,26.25803975132872,25.84763,26.068193275617098,25.88361,25.98140312942749,25.78842,25.9357839010914,25.90408,25.903673787931893,25.96527,25.87691360507384,25.68698,25.855822318152043,25.79675,25.842969892399196,25.71237
237.2208490371704,26.279069211764444,25.86346,26.07846057193148,25.88831,25.985384522810502,25.78741,25.93698637444816,25.90128,25.904077789836457,25.96246,25.877371436151762,25.68567,25.856554011826415,25.79706,25.843902119439374,25.7131
237.29610300064087,26.300126804684297,25.87634,26.08908546297347,25.89154,25.989680695517166,25.78766,25.938375011206922,25.90082,25.904562112289415,25.96179,25.87784585232878,25.68674,25.857270453968525,25.79861,25.84480634551222,25.71564
237.37675404548645,26.322855280340498,25.89532,26.100938930020273,25.89526,25.99466808587077,25.78638,25.940085768885613,25.89963,25.90517974685517,25.96188,25.87838149998986,25.68698,25.858031604731327,25.79825,25.84575590434548,25.71588
237.44709587097168,26.34273184325372,25.90851,26.111637965891113,25.89957,25.99933491827127,25.78601,25.941768919600765,25.89908,25.905806185162884,25.9603,25.878874865407013,25.68634,25.858691627145884,25.79877,25.84656862099416,25.71555
237.5228750705719,26.36411440975458,25.93011,26.12350523539311,25.90771,26.004685982279746,25.78616,25.943784615141116,25.89578,25.906577219287165,25.95886,25.87943701776255,25.68689,25.859400555203322,25.80045,25.847429104130164,25.71747
237.5979700088501,26.38519705836295,25.94467,26.135579349680587,25.91251,26.010309201142384,25.78598,25.94598949203077,25.89557,25.90744279469814,25.9584,25.880028251483413,25.68594,25.86010276966388,25.8017,25.84826763413926,25.71921
237.6780140399933,26.407459427135095,25.96542,26.14874784051166,25.91989,26.016638521933498,25.78827,25.94856544774029,25.8959,25.908479622929022,25.95767,25.880699045280316,25.68527,25.86085316314513,25.80072,25.849147429702416,25.72079
237.76688194274905,26.431725826180372,25.98093,26.16366302152554,25.92581,26.02407121026003,25.78888,25.951715917343904,25.89508,25.909783800282288,25.957,25.881501179984067,25.68573,25.86169198679327,25.80139,25.85010837142045,25.72104
237.8276798725128,26.44799472368597,26.00623,26.174006716019793,25.93494,26.02938443644667,25.78912,25.954042794755132,25.89301,25.910769654828226,25.95642,25.88208683639574,25.68622,25.862271135690403,25.80228,25.85075758074857,25.72134
237.9034118652344,26.467815109350852,26.02188,26.187006164009784,25.9418,26.036242442803687,25.79053,25.957130999535764,25.89316,25.91210498247477,25.95572,25.882860597908913,25.68625,25.863000566507317,25.80252,25.851558486833436,25.72119
237.9797430038452,26.487222370802208,26.04602,26.200191211509708,25.95309,26.04340288857064,25.79477,25.960451221901348,25.89334,25.913572334482428,25.95422,25.883692627728724,25.68549,25.86374692260022,25.80276,25.852358653716145,25.72327
238.0559048652649,26.50594046528575,26.06339,26.213380124913815,25.96036,26.050773402577324,25.7966,25.96396595271343,25.89346,25.915159029878723,25.95453,25.884577645851397,25.68515,25.864505089074633,25.80338,25.853151734930634,25.72476
238.1488618850708,26.527801245094633,26.08911,26.229449909580094,25.97052,26.060042510544175,25.79886,25.968520500276497,25.89478,25.917263118017747,25.95511,25.885735914897598,25.68524,25.865452027275676,25.8031,25.85411509133382,25.72464
238.20690989494324,26.540846239296073,26.10663,26.23943216868029,25.97876,26.06596624815717,25.8017,25.97150786876449,25.89493,25.91867122965982,25.95462,25.886504742839367,25.68533,25.866057117406157,25.80331,25.854715425271735,25.72562
238.2829508781433,26.557163353898392,26.13333,26.25240390213577,25.99319,26.073864266026753,25.80588,25.97558273420167,25.89478,25.920626304180058,25.95401,25.88756716774291,25.68503,25.866867789191758,25.80475,25.8555019402173,25.72672
238.35766196250916,26.572275704841356,26.15106,26.26498902608704,26.00244,26.081756857704033,25.80896,25.979759558831347,25.89481,25.92267018312035,25.95346,25.888674436231124,25.68567,25.867686236416194,25.80603,25.85627637614425,25.7283
238.43705296516416,26.58734722269788,26.17697,26.27817069953935,26.01477,26.090266405726798,25.81433,25.98437262966343,25.89905,25.9249699932128,25.95404,25.889918932657256,25.68497,25.868580834143156,25.80463,25.857102839934594,25.72748
238.51123905181885,26.600316965125938,26.19357,26.290203772686223,26.02402,26.09829527282721,25.81744,25.988842258851054,25.89957,25.927244988881966,25.95432,25.891152021251013,25.68436,25.869444371006335,25.80441,25.85788092745851,25.72775
238.5872130393982,26.612460952659383,26.22391,26.30220274443028,26.0397,26.106567597124883,25.82379,25.993565878336998,25.90054,25.929697264971065,25.95493,25.892485622292522,25.68524,25.870358136776236,25.80508,25.858685539281407,25.72763
238.66172003746033,26.623241903002757,26.24054,26.313618669766853,26.04858,26.114703678756975,25.82565,25.998328880678617,25.90158,25.932218196588,25.9552,25.8938630601983,25.68542,25.87128469515551,25.80527,25.85948409322986,25.72757
238.7385640144348,26.633180032470367,26.26645,26.324993729761438,26.06497,26.123092439566626,25.83441,26.003362930808404,25.9054,25.934933983533455,25.95602,25.89535589972238,25.68549,25.872273489796218,25.80688,25.860319458105412,25.73209
238.8310570716858,26.643536756118596,26.28348,26.33809826659896,26.07565,26.13314732975446,25.83932,26.00956602350357,25.9071,25.93835218104513,25.95596,25.897249996124206,25.68515,25.873510637727975,25.80646,25.861343574562845,25.73032
238.89019989967343,26.649232006242684,26.31042,26.346114865739832,26.09021,26.139531718779423,25.84543,26.013604139050916,25.91025,25.94061986479063,25.95782,25.898516828069685,25.68619,25.874329852737883,25.8064,25.86201059032119,25.73029
238.9654688835144,26.655425285145736,26.32748,26.35587806969168,26.10095,26.147582789808972,25.84985,26.018812165068976,25.91251,25.943594401082905,25.9585,25.900191914802477,25.68631,25.87540558012234,25.80676,25.86287487800725,25.73135
239.0420188903809,26.660502663434897,26.35269,26.365270911628485,26.11859,26.155660818124655,25.85895,26.024175117955473,25.91571,25.946717042888825,25.95901,25.901967701268937,25.68655,25.87653917095426,25.80814,25.863773357001687,25.73273
