Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
224.8070719242096,29.440496767000347,29.88318,29.46999676312906,29.82758,29.446359936930413,29.56427,29.394329081632673,29.56808,29.336265538502854,29.55112,29.28601696817421,29.24057,29.249374021706586,29.3331,29.22735547449804,29.2529
224.91189289093015,29.430428808343525,29.87527,29.461823525794298,29.82568,29.441708382992474,29.56613,29.392854052390895,29.57108,29.33675386185263,29.5535,29.287324680291313,29.24295,29.2508253510341,29.33411,29.22873696052499,29.25186
224.96297597885132,29.425706370224628,29.85791,29.4579262679556,29.8226,29.439423297271386,29.56964,29.39207189719601,29.57437,29.336932495788886,29.55527,29.287927178007664,29.24466,29.25152187285789,29.33633,29.22941341886762,29.255
225.04595589637756,29.418258141377787,29.8465,29.451718718577535,29.81888,29.435698709282423,29.57077,29.390722045543196,29.57663,29.337143081238438,29.5578,29.288856836741633,29.24628,29.252636398481236,29.33762,29.230514604319332,29.25595
225.1116199493408,29.41253616810192,29.82858,29.4469088386564,29.8121,29.43274320715077,29.57257,29.38958849412027,29.5817,29.337242264214694,29.56219,29.289549858859736,29.24844,29.25350273476572,29.33701,29.23138681999002,29.25565
225.20562195777893,29.404565171311464,29.81769,29.440169717699128,29.80753,29.428505260193006,29.57278,29.387873067913254,29.58353,29.337284951190252,29.56302,29.29047712591796,29.24869,29.254717483582017,29.33691,29.232634408995327,29.25555
225.26267790794373,29.399830954687484,29.79944,29.436157893259896,29.80402,29.425931820047833,29.57382,29.38678267289863,29.58383,29.33725611212564,29.56793,29.29100308907603,29.25415,29.255439427382655,29.34149,29.233389874682402,29.25958
225.33695888519287,29.393758463667403,29.78604,29.431017341407248,29.79837,29.42258351217348,29.57263,29.385312152603074,29.5831,29.337159270530677,29.56854,29.291646562855487,29.25372,29.25636105399491,29.3407,29.234370012092256,29.25552
225.42300391197205,29.386816561204235,29.76556,29.42517032919053,29.79153,29.41871239187493,29.57516,29.383543182900354,29.5896,29.336966893865068,29.57184,29.292334181353638,29.25565,29.257401610931147,29.34277,29.23549867157196,29.26144
225.48871994018555,29.38155416679224,29.75256,29.42077587319102,29.78574,29.415764698266262,29.57529,29.382149617651056,29.59094,29.336764733414086,29.57339,29.292818036658375,29.25598,29.258175886515705,29.34412,29.236354402359318,29.26184
225.56638288497925,29.37535813789829,29.73383,29.415657201409452,29.77808,29.412294228478267,29.57129,29.380459619990944,29.59219,29.336466703823834,29.57697,29.293344190639232,29.26077,29.25906724173235,29.34641,29.237357290380892,29.26205
225.64167881011963,29.369372221778153,29.72211,29.41076896106142,29.77231,29.408942709508295,29.56973,29.3787779452362,29.59198,29.336118109738717,29.57803,29.29380771781392,29.26193,29.25990663676763,29.34787,29.238320054109362,29.26447
225.71986889839172,29.363067568999604,29.70084,29.405730741801158,29.76447,29.405479265008008,29.5723,29.376999209835503,29.59476,29.33570182765775,29.57898,29.294242247236433,29.26239,29.260750644841472,29.34909,29.23930676182193,29.26379
225.8068850040436,29.355939561972654,29.68561,29.40015722739359,29.75742,29.401640636444938,29.56952,29.37498216255045,29.5965,29.3351760831128,29.58188,29.29467107491679,29.26627,29.261656525287492,29.35144,29.240387951817087,29.26697
225.87085390090945,29.35062093002816,29.66605,29.39607468968772,29.746,29.398826440219242,29.56647,29.37347497500357,29.59763,29.33474925252974,29.58487,29.294950386846565,29.26733,29.26229985700597,29.35126,29.24117062420443,29.26688
225.94516682624817,29.344354990032816,29.65176,29.391339666940976,29.7384,29.395562402730654,29.5647,29.371699006585565,29.59702,29.334212198901593,29.58569,29.29523751820366,29.26859,29.26302297035891,29.35153,29.242066091483082,29.26718
226.0218620300293,29.337785873106977,29.63297,29.386452864339848,29.7312,29.392196395794876,29.56299,29.369838799747093,29.59531,29.333613333354446,29.58707,29.295492718295144,29.27155,29.263741737619725,29.35519,29.242973849726646,29.26965
226.10878682136536,29.330209552979788,29.62051,29.380902532750238,29.72482,29.388380327162963,29.5603,29.367698225768674,29.59439,29.33288232982688,29.58832,29.295732738391408,29.27347,29.2645222988111,29.35715,29.243981302435007,29.27237
226.17439794540405,29.32439508246199,29.59567,29.376696909240863,29.71228,29.38549619933659,29.5582,29.366060684770517,29.59769,29.332295488167645,29.59055,29.29588015265341,29.27255,29.265087307916414,29.35654,29.244725855756492,29.272
