Time (s),Tc (K),Th (K),Qc (W),Qh (W),Voltage (V),Current (A),Power (W)
135.18113914910737,301.64971165349436,298.261817270564,7.1575801005271185,1.8008950137891357,6.639288602650672,1.3356174274389823,8.867549563497246
135.8536821299487,302.0801291814478,298.2586771446283,7.630129015762974,2.2218463106630812,6.9584704775491275,1.400371161228255,9.744441383018001
136.52622511079005,302.262856853341,298.2555369146908,5.830179770157681,1.6554923723584447,6.055331372135671,1.219988262891101,7.387433201921785
137.19876809163136,302.13870269317937,298.25085338519904,2.745878688849062,0.7876807834320996,4.143262232818559,0.8370614378996829,3.468165042198554
137.8713110724727,301.7921845513405,298.2453244119627,-0.34685464855495796,0.7603098379070907,1.3839465359959147,0.28411899672402025,0.39320550132684245
138.54385405331402,301.40349304539944,298.2418610926141,-1.9321105886635355,2.3562664039331747,-1.5035052639335658,-0.29455790258202946,0.4428693570653118
139.21639703415536,301.1289043349704,298.24388010164375,-1.9259013625222348,5.4247544471464355,-4.224628469753512,-0.8397269347610755,3.5475343154104895
139.88894001499668,301.02321405763666,298.2526125907373,-1.0785914009147577,8.458696063535552,-6.114185929896246,-1.2181380620270312,7.4479225995167555
140.56148299583802,301.0221936887368,298.26604746328616,-0.47166997822364043,10.090842001169962,-6.974197021675182,-1.3902920288899339,9.696170527142923
141.23402597667936,301.0114112434336,298.27952843721397,-0.7378198981468682,9.360914510841276,-6.605082828294989,-1.3164653264730504,8.695362521932902
141.90656895752068,300.92380031425853,298.28804936205427,-1.5551310931508955,6.614881285081111,-5.0677337943311915,-1.0089695247475683,5.1131889580135335
142.57911193836202,300.80217952268754,298.289123105316,-1.896224621316379,3.248492516768745,-2.6372350927473174,-0.5227697954042868,1.3786668498685204
143.25165491920333,300.76683522345724,298.2836578847616,-0.8272050362955752,0.8413658710991762,0.22886466209770795,0.050798922920674776,0.011626078329167743
143.92419790004467,300.93501957916254,298.27522305749113,1.8391307275388828,0.1609187594415572,3.1211326947767386,0.6300202705586451,1.9663768648126738
144.596740880886,301.3257479844041,298.2676127855032,4.982069639805308,0.8972125376636397,5.373846510917833,1.0816853909567532,5.81281126410374
145.26928386172733,301.82294942425415,298.26266945043193,7.312156627314021,1.9538410665845576,6.7505548335443555,1.3582331905282035,9.168827629400536
145.94182684256867,302.23156134184455,298.2596678002259,7.493117829611191,2.2501029705961546,6.917373509162391,1.3924484231218859,9.632085834978277
146.61436982341,302.37950606443167,298.2564069861448,5.449079675295423,1.5896228899535134,5.868195456013876,1.1827672012695563,6.940709116012259
147.28691280425133,302.2204317416775,298.25154441459006,2.205980501094513,0.7472796034022746,3.7815623426520526,0.764832820028189,2.892262990642974
147.95945578509264,301.8577360690831,298.24607940656165,-0.6238449422592613,0.8866442805139869,1.0916015707130573,0.2257385978252573,0.246416607956614
148.631998765934,301.4744413935565,298.2431344523788,-2.062507136708892,2.732109915458625,-1.8778759808282282,-0.3693453428570543,0.6935847479820291
149.3045417467753,301.21982443557073,298.2459146279145,-1.9121659003681601,5.746772814343784,-4.421986247820744,-0.8790479063452297,3.887137753034223
149.97708472761664,301.1320369764036,298.2554144078713,-1.020458100768439,8.797270806199503,-6.276855766155772,-1.2504820397106253,7.849095401431869
150.64962770845798,301.1346956088263,298.26912551142226,-0.5023760798410366,10.170764115605307,-6.993559845277096,-1.393947318717236,9.748653994612535
151.3221706892993,301.1157067765525,298.2822312734003,-0.875804694405572,9.138766073704067,-6.46808688119278,-1.2888423049821762,8.336344004781477
151.99471367014064,301.02011293604113,298.2899516899675,-1.6912998376469746,6.2432372744995845,-4.810176278902445,-0.9572314343039249,4.604451938708504
152.66725665098195,300.90115787080794,298.2901398075826,-1.8994864453869607,2.9412324846385385,-2.320838531934813,-0.45924836116952755,1.065841292330155
153.3397996318233,300.88607490539147,298.2841198047283,-0.5990421827696094,0.6869231631448329,0.6235554182708586,0.13003222339548243,0.08108229744805977
154.0123426126646,301.08421333270854,298.2755872439992,2.106321910568753,0.23454188835435352,3.37763909489485,0.681657417995477,2.3023927443466032
154.68488559350595,301.49792612633314,298.26825943564967,5.342155304580718,1.09156433221577,5.621064850095372,1.1315092518432657,6.3602868830938935
155.3574285743473,301.9942442599486,298.2636513041033,7.407694203140158,2.0840338048673823,6.830370279775929,1.374550142474564,9.388686441220031
156.0299715551886,302.37696441323357,298.260734672226,7.3069715872393095,2.255897808780106,6.850323424197883,1.3793190825119437,9.448781820374702
156.70251453602995,302.48461918393025,298.25730470700466,5.055903030865214,1.518816477823479,5.667837013422827,1.142876494994109,6.477637700098559
157.37505751687127,302.294680738783,298.2522609568707,1.7873073321364616,0.7370190387947027,3.490563005864359,0.7067393055919422,2.4669180748894997
158.0476004977126,301.9214853544871,298.2469054339014,-0.9771539669353974,1.0841220831236233,0.6759215765176567,0.1426698324642839,0.09643361808076874
158.72014347855395,301.5454608558786,298.2444906133455,-2.1553399944550637,3.075845021735195,-2.19439722902319,-0.4325546606438887,0.9491967487180157
159.39268645939526,301.3099777258149,298.24804620133875,-1.8437054456919606,6.295270182288494,-4.76230893538911,-0.9469839909336633,4.5098303216938245
160.0652294402366,301.2379813074997,298.25819160998424,-0.9675023774628699,9.10789725025263,-6.42246118524048,-1.279416438676915,8.217002417161092
160.73777242107792,301.2437410040155,298.27212040979543,-0.5454298085732918,10.214565415750902,-6.995427930350867,-1.3941079486211136,9.75238168170829
161.41031540191926,301.21606386488116,298.28480709828926,-1.008776034600583,8.917713702195284,-6.330408850737178,-1.2610904338123752,7.983218043785847
162.08285838276058,301.1131130247793,298.2917243649967,-1.8122461376648151,5.885967791912916,-4.554093551955397,-0.9057949122889432,4.12507476944908
162.75540136360192,300.9988900551576,298.29106103237206,-1.8714899687113495,2.6051265094570235,-1.955424749960724,-0.38591880425539266,0.7546351813162427
163.42794434444326,301.00361071604954,298.2845046590202,-0.41205614235419774,0.5996108702738829,0.9271593289159702,0.19103188989853626,0.1771169988398764
164.10048732528458,301.22952101592267,298.2759523344716,2.53460464134118,0.33556317933262325,3.742416402630507,0.7549563756493272,2.825361123500521
164.77303030612592,301.6613794517354,298.26892539665204,5.572519549834901,1.2479133891005174,5.78652239919037,1.164951708215046,6.7410191535614485
165.44557328696723,302.1562256610678,298.26461627847885,7.490404977521064,2.2048279862517974,6.901378917959832,1.3890857823674412,9.586607333668399
166.11811626780857,302.5130504809165,298.2617524210443,7.104686735611206,2.2509128908717875,6.772969512846797,1.3641088702916437,9.23906779068919
166.7906592486499,302.5863297445824,298.25817178440263,4.6541538606619675,1.4494122239813814,5.457139666916545,1.1009097526087976,6.00781828065675
167.46320222949123,302.36420525574044,298.252976480943,1.3490103540998737,0.7403451200766518,3.1691020851283795,0.6425396307487681,2.03627368358354
168.13574521033257,301.9786601283499,298.24777393379503,-1.223596736652365,1.2587834221535406,0.3634860629105288,0.08025138520222731,0.02917026005027388
168.8082881911739,301.61383974212754,298.2459478756814,-2.2342444170908036,3.5131786675618795,-2.578680701097204,-0.5093316026668421,1.313403574255895
169.48083117201523,301.39914262581385,298.2502762226149,-1.800942177342731,6.668058946110654,-4.978833828155206,-0.9901450422461748,4.92976763111542
170.15337415285654,301.34200030761883,298.2611209088457,-0.9071528672550566,9.428459860154303,-6.57149112654823,-1.3090404080310354,8.602347425669024
170.82591713369789,301.34829645338124,298.2751604205604,-0.5982302685017669,10.227157117338916,-6.982491970609803,-1.391314777164543,9.71484426014219
171.4984601145392,301.3116690136209,298.28735184896505,-1.147565878177675,8.66450312067122,-6.174047484921739,-1.229608723424561,7.591662646297241
172.17100309538054,301.20174836915896,298.29339274138175,-1.925570566092507,5.496362113431924,-4.267744717786779,-0.8483094185533115,3.620368040079669
172.84354607622188,301.09385857836037,298.29183917914787,-1.8319859504377978,2.3477853206859787,-1.6476434183373605,-0.32412922835083324,0.5340493897830177
173.5160890570632,301.11811249857834,298.2848762949471,-0.12290658439562452,0.4976033780689635,1.3256398253995039,0.2710143333004365,0.3592673934771536
174.18863203790454,301.3754958254936,298.27635769968964,2.8117347428951787,0.436647844292712,3.9820128971314337,0.8032025740803488,3.1983630089971147
174.86117501874585,301.82167163772,298.269619517989,5.917857476054826,1.4446460623123067,6.011663506709526,1.2103329768924957,7.276114588151721
175.5337179995872,302.31211634474045,298.2655861663277,7.530032165028858,2.305694551411344,6.949293515403085,1.3989870622265834,9.721971719664008
176.2062609804285,302.64081601955695,298.2627425878492,6.870263220860798,2.229864676769398,6.677066836354831,1.3451695830293544,8.981787212118558
176.87880396126985,302.6754297174941,298.2589594018251,4.226433107699502,1.3729828163827542,5.222827635172195,1.0541915060828164,5.505860530733131
177.5513469421112,302.4232440148709,298.2536187607157,0.972900744115385,0.7595497231336212,2.879356532642057,0.5846666155706909,1.683463638961191
178.2238899229525,302.03293468864,298.2486061408905,-1.496907208820081,1.497031581621931,-0.025682516446300836,0.0024696198205642486,-6.342605165775183e-05
178.89643290379385,301.6807487199611,298.2474037638083,-2.2793478851467013,3.8396555019206287,-2.8439241908387833,-0.5622865201522992,1.5991002368436826
179.56897588463517,301.4854872773878,298.25256335775674,-1.7269616468900093,7.127948473675167,-5.243522947241535,-1.0429515954653972,5.4687406236849805
180.2415188654765,301.4407859273203,298.2639211625409,-0.8744625133204464,9.660826706993436,-6.673642907412535,-1.3292923222550515,8.871222278295363
180.91406184631782,301.44744402295794,298.2780305940168,-0.6671042225430395,10.191170077302882,-6.946072642717002,-1.383832115180126,9.612198397365876
181.58660482715916,301.401035611143,298.2896494720094,-1.2864546043600322,8.390841232406487,-6.00481505188138,-1.1955630114934093,7.1791347668882555
182.2591478080005,301.2849994343162,298.2947552410058,-2.015525415486535,5.15612754863409,-4.006383743848366,-0.7958352733908437,3.188421502094196
182.93169078884182,301.1866588608424,298.2924369909429,-1.7474244321344083,2.047572968040267,-1.2683158228010223,-0.24802419097799427,0.3145730058548127
183.60423376968316,301.23634592795537,298.2850322379404,0.09274933357344683,0.457724562939388,1.6140230506286195,0.32896955461350486,0.5309644441012273
184.27677675052448,301.5159476337739,298.27659271925285,3.2221678957100193,0.5684064913247264,4.303148762015121,0.8677575147248809,3.7340896752176898
184.94931973136582,301.9787280554352,298.27018849195605,6.126821573609104,1.5987341011094456,6.157047086889926,1.2397451076104107,7.6331690032987165
185.62186271220713,302.4595985865689,298.2663917498233,7.540280928674415,2.3905314942632945,6.980888874308891,1.4056055885568235,9.81237641482273
186.29440569304847,302.7584200921566,298.263538356447,6.617124027028141,2.1975415683971082,6.568705404147262,1.323716724915717,8.695105204513984
186.96694867388982,302.75479626825256,298.25955103253585,3.818489811453456,1.3049982203261217,4.991866985724844,1.0081248355645862,5.032425084144145
187.63949165473113,302.47928539508916,298.2541104777721,0.5358364239345679,0.7999383955782635,2.5198412009046707,0.5128239672833351,1.2922349615719366
188.31203463557247,302.08229888263156,298.2493775960978,-1.690751857175718,1.7052058172125084,-0.3271885954174911,-0.05777689233041289,0.018903940249175407
188.9845776164138,301.7448531208537,298.2488391023562,-2.3076036762818894,4.29872815107597,-3.2068649920696095,-0.6348004348079895,2.035719291336308
189.65712059725513,301.5711664667314,298.2548944881583,-1.6672001335199116,7.502415267574198,-5.449567453798845,-1.084022287127549,5.907452575122877
190.32966357809647,301.5381444073359,298.266821771516,-0.8390774545480697,9.89479300963388,-6.775858832889156,-1.349560146143158,9.144429036759297
191.0022065589378,301.5424701884233,298.2809109570833,-0.7426278433706197,10.13161615334543,-6.898369494520335,-1.3740993875848533,9.479045297754427
191.67474953977913,301.48723684362517,298.29198023665,-1.4308190912837933,8.081499753041372,-5.812698288623831,-1.1569436008361158,6.724964088614382
192.34729252062044,301.36586903316953,298.2961191791928,-2.0987733862197135,4.746100705880616,-3.683218256532964,-0.7309962008230853,2.6924185523278243
193.01983550146178,301.2777871479576,298.29296818175555,-1.6696326948396343,1.8426116411296978,-0.9747700999706244,-0.18909099316068348,0.1843202463067841
193.6923784823031,301.355696357227,298.2852167775354,0.4272010012627643,0.4143894355073605,2.004381743883136,0.40733660500786467,0.8164580546931
194.36492146314444,301.66142221820473,298.276886438855,3.5233341276958843,0.695779461508516,4.540378014082926,0.915529145598929,4.156848403929503
195.03746444398578,302.13913171686823,298.27083673459674,6.4042284037376405,1.781804867554897,6.337119830425332,1.2761065908898337,8.08684038286443
195.7100074248271,302.607276265555,298.2672891545249,7.519747552725991,2.463184559442202,6.9971393302108025,1.409153153687911,9.860040953960269
196.38255040566844,302.87186988118816,298.26438649650623,6.312666922131704,2.1456152320532507,6.4314696104280245,1.2964764165310672,8.338248673556183
197.05509338650975,302.83059038724605,298.26018696763595,3.4135428026857593,1.2441206647016212,4.755252149935624,0.9609192484256073,4.569413321990393
197.7276363673511,302.5318509708568,298.25467567142266,0.19096952379921395,0.8552939965752318,2.222032800907022,0.4533243707247501,1.0073016212009298
198.4001793481924,302.130827158314,298.2502749153692,-1.9175332651733694,2.0093372907658233,-0.7360321405630439,-0.1395081434656,0.10268247746096179
199.07272232903375,301.81020036097436,298.250374081303,-2.3189245385369714,4.658967417371881,-3.4730344719716006,-0.687943981908651,2.389253163954152
199.7452653098751,301.6560502738961,298.25724151093135,-1.5853943641417776,7.929264961398578,-5.681234788862158,-1.130222830963778,6.42106126643769
200.4178082907164,301.6331534147762,298.26965796319456,-0.8195366821643284,10.081300402261133,-6.853344176969589,-1.3648829208703908,9.354012417992337
201.09035127155775,301.6334889936681,298.28363667154633,-0.833675783731316,10.025290736642008,-6.827327876403878,-1.3597033840598423,9.283140817632448
201.76289425239906,301.5680911942399,298.29401571570406,-1.5760908153254956,7.742274087661524,-5.5999475013249675,-1.1142046000143395,6.239487265815085
202.4354372332404,301.4448153853947,298.2973206149106,-2.156531601727326,4.427454636825395,-3.415932182638851,-0.6773445227845799,2.313762954114001
203.10798021408172,301.3691554853103,298.29345788673993,-1.516320102419853,1.569482627717537,-0.5619710954996038,-0.10628956135598319,0.05973166123539422
203.78052319492306,301.4740890091085,298.28540780672216,0.6835614418916425,0.41391148025497826,2.2936764297412124,0.46547449808872704,1.0676478849117343
204.4530661757644,301.8073335730674,298.27724013180153,3.8776082741917905,0.8444142402314383,4.8041230692870585,0.9686084772792943,4.653314330804467
205.12560915660572,302.2931002541688,298.2715254923699,6.590285120176903,1.9317586737144015,6.464746726328882,1.3019584015637673,8.41683131432575
205.79815213744706,302.7458874123101,298.2681701992014,7.460680237301414,2.5154081562577124,6.992644575145428,1.4085305186076837,9.849353289868796
